metric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
1.0,0.0,False,,,1,3d188f13,4d31108b42c34f8ea1302ca0b838b652,2022-10-27_18-48-31,1666918111,0.0,29268,Lil_machine2,127.0.0.1,0.0,0,1,0.00799870491027832
