metric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-1.1316634175949818,0.0011773109436035156,False,,,1,5dba86d7,7ac3ab8d390c4f38b3907572a260238e,2022-10-27_18-49-26,1666918166,0.0011773109436035156,27512,Lil_machine2,127.0.0.1,0.0011773109436035156,0,1,0.005229949951171875
