metric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-0.7800932022121826,0.0,False,,,1,4515448d,ba3ca93d7a7e4986a6ae06580e8978f1,2022-10-27_18-48-44,1666918124,0.0,2096,Lil_machine2,127.0.0.1,0.0,0,1,0.008894205093383789
