metric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
1.0,0.0,False,,,1,347b35f5,e69cd92471e34baaa1c569140023c135,2022-10-27_18-48-16,1666918096,0.0,31724,Lil_machine2,127.0.0.1,0.0,0,1,0.005497455596923828
