metric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-1.8134852514482587,0.0,False,,,1,4f32a421,ab518e33bb994daea0e86ef3a5f420fe,2022-10-27_18-49-01,1666918141,0.0,26648,Lil_machine2,127.0.0.1,0.0,0,1,0.0
