metric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-0.2904180608409973,0.0,False,,,1,686e302c,6bd0db90732d46fcb8d25a619dda1800,2022-10-27_18-49-44,1666918184,0.0,19664,Lil_machine2,127.0.0.1,0.0,0,1,0.007508754730224609
