metric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
1.0,0.0,False,,,1,6b48de6a,a5b1fbbe2bc64e3db0c8b70664aa0882,2022-10-27_18-49-48,1666918188,0.0,19808,Lil_machine2,127.0.0.1,0.0,0,1,0.008771419525146484
