metric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-1.8727005942368125,0.0,False,,,1,2fbb79e6,34b9343b22fa4f2daa6047938259a82f,2022-10-27_18-48-09,1666918089,0.0,5232,Lil_machine2,127.0.0.1,0.0,0,1,0.005257368087768555
