metric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
1.0,0.0,False,,,1,626f5e47,3442bcd03385494bb7dc6ab281dec3f8,2022-10-27_18-49-34,1666918174,0.0,30028,Lil_machine2,127.0.0.1,0.0,0,1,0.0
