metric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-1.3946791839230084,0.0,False,,,1,6e3a7688,e6acb7d26f3a4b119da653ba47db62a4,2022-10-27_18-49-53,1666918193,0.0,30864,Lil_machine2,127.0.0.1,0.0,0,1,0.00790715217590332
