metric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-1.864910226658717,0.0,False,,,1,5c3b31bc,b407c87bcfd1463999b49fda10caed95,2022-10-27_18-49-23,1666918163,0.0,29096,Lil_machine2,127.0.0.1,0.0,0,1,0.009572982788085938
