metric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-1.094610791291211,0.0,False,,,1,7293a2e1,d64b02eff869472da71ea7ce04d47af8,2022-10-27_18-50-01,1666918201,0.0,17520,Lil_machine2,127.0.0.1,0.0,0,1,0.00800013542175293
