metric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
1.0,0.00747370719909668,False,,,1,3ba85887,388892c9e4f146e5a9b32cf2a0c5f601,2022-10-27_18-48-29,1666918109,0.00747370719909668,29216,Lil_machine2,127.0.0.1,0.00747370719909668,0,1,0.0
