metric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
1.0,0.0,False,,,1,317a5d37,40df3b2e7d5f4f6688beebf2b70d2173,2022-10-27_18-48-12,1666918092,0.0,28940,Lil_machine2,127.0.0.1,0.0,0,1,0.00607609748840332
